Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3,Tymen,X8,2917.3,84.79680634,7.992599964,2.414399862,2.464500189,298.0007019,1,1
3,Tymen,X8,2917.4,88.47080231,8.182600021,2.366399765,2.479000092,297.2319031,1,1
3,Tymen,X8,2917.5,91.03160095,8.55039978,2.318399906,2.486999989,295.3791199,1,1
3,Tymen,X8,2917.6,89.13959503,9.444899559,2.281800032,2.487999916,292.5747986,1,1
3,Tymen,X8,2917.7,87.24760437,10.69199944,2.293800116,2.485499859,289.0638733,1,1
3,Tymen,X8,2917.8,85.35559845,10.08920002,2.317800045,2.470000029,285.1500854,1,1
3,Tymen,X8,2917.9,83.46360016,8.473500252,2.341799974,2.458499908,281.1207886,1,1
3,Tymen,X8,2918,81.30319977,7.756700516,2.365799904,2.453500032,277.1818237,1,1
3,Tymen,X8,2918.1,78.06919861,7.667200089,2.39440012,2.462000132,273.4266052,1,1
3,Tymen,X8,2918.2,74.83519745,7.692800045,2.442399979,2.482500076,269.8093872,1,1
2,Tymen,X8,2918.3,71.60119629,7.656399727,2.494400024,2.491500139,266.1531677,1,1
2,Tymen,X8,2918.4,68.36720276,7.597099781,2.54640007,2.490499973,262.175293,1,1
2,Tymen,X8,2918.5,66.10559845,7.68999958,2.598400116,2.485000134,257.5304871,1,1
2,Tymen,X8,2918.6,67.7335968,7.800899982,2.639400005,2.480499983,251.8398895,1,1
2,Tymen,X8,2918.7,69.36160278,7.928999901,2.63380003,2.479500055,244.7458038,1,1
2,Tymen,X8,2918.8,70.98960114,8.150800705,2.617799997,2.477499962,236.0948029,1,1
2,Tymen,X8,2918.9,72.61759949,8.432299614,2.601799965,2.467999935,226.2913971,1,1
2,Tymen,X8,2919,74.40399933,8.241399765,2.585799932,2.465000153,216.7662048,1,1
2,Tymen,X8,2919.1,76.82400513,7.588799953,2.565999985,2.470499992,210.1938934,1,1
2,Tymen,X8,2919.2,79.2440033,7.18239975,2.529999971,2.47149992,209.8723145,1,1
3,Tymen,X8,2919.3,81.66400146,7.127900124,2.489999771,2.474999905,217.9790039,1,1
3,Tymen,X8,2919.4,84.08399963,7.334800243,2.449999809,2.488500118,233.654007,1,1
3,Tymen,X8,2919.5,86.03320313,7.364299774,2.409999847,2.49849987,252.7677002,1,1
3,Tymen,X8,2919.6,86.09920502,7.58010006,2.37920022,2.5,270.1340942,1,1
3,Tymen,X8,2919.7,86.16519928,7.719200134,2.387600183,2.502500057,282.4410095,1,1
3,Tymen,X8,2919.8,86.23120117,7.746399879,2.405600071,2.500499964,289.3771057,1,1
3,Tymen,X8,2919.9,86.29720306,7.746200085,2.423600197,2.48849988,292.4551086,1,1
3,Tymen,X8,2920,86.56559753,7.934100151,2.441599846,2.465000153,293.2606201,1,1
3,Tymen,X8,2920.1,87.64360046,8.532800674,2.459000111,2.444999933,292.6864014,1,1
3,Tymen,X8,2920.2,88.72159576,9.072200775,2.473799944,2.4375,291.1507874,1,1
3,Tymen,X8,2920.3,89.79959869,9.213199615,2.487799883,2.442500114,288.9935913,1,1
3,Tymen,X8,2920.4,90.87759399,8.883699417,2.50180006,2.450999975,286.6083984,1,1
3,Tymen,X8,2920.5,90.72360229,8.472499847,2.515799999,2.453999996,284.3798828,1,1
2,Tymen,X8,2920.6,85.64159393,8.302300453,2.541599989,2.459500074,282.5839844,1,1
2,Tymen,X8,2920.7,80.55960083,8.609300613,2.617599964,2.463500023,281.3362122,1,1
2,Tymen,X8,2920.8,75.4776001,9.516200066,2.705600023,2.464500189,280.6158142,1,1
2,Tymen,X8,2920.9,70.39559937,9.732699394,2.793600082,2.467000008,280.3384094,1,1
2,Tymen,X8,2921,66.29920197,9.088100433,2.881599903,2.46449995,280.4446106,1,1
2,Tymen,X8,2921.1,66.14519501,8.475899696,2.949799776,2.460500002,280.9423218,1,1
2,Tymen,X8,2921.2,65.99119568,8.303499222,2.933799744,2.460000038,281.8690186,1,1
2,Tymen,X8,2921.3,65.83719635,8.287399292,2.897799969,2.463500023,283.2332153,1,1
2,Tymen,X8,2921.4,65.68319702,8.143898964,2.861799955,2.466500044,284.9526062,1,1
2,Tymen,X8,2921.5,65.95159912,7.752699852,2.825799942,2.463500023,286.8262939,1,1
2,Tymen,X8,2921.6,67.9095993,7.37349987,2.782399893,2.461499929,288.5206909,1,1
2,Tymen,X8,2921.7,69.86759949,7.131700039,2.707599878,2.452499866,289.5952148,1,1
2,Tymen,X8,2921.8,71.82559967,7.011799812,2.625599861,2.434999943,289.6447144,1,1
2,Tymen,X8,2921.9,73.78359985,6.95690012,2.543599844,2.426500082,288.5085754,1,1
2,Tymen,X8,2922,75.43799591,7.24450016,2.461599827,2.427000046,286.4273071,1,1
2,Tymen,X8,2922.1,75.87800598,7.522699833,2.40019989,2.422499895,283.9905701,1,1
2,Tymen,X8,2922.2,76.31800079,7.056799889,2.426200151,2.41050005,281.8746948,1,1
2,Tymen,X8,2922.3,76.75800323,7.029900074,2.472200155,2.394000053,280.5158997,1,1
2,Tymen,X8,2922.4,77.19800568,8.043700218,2.518200159,2.386000156,279.9281006,1,1
2,Tymen,X8,2922.5,77.46640015,9.754400253,2.564199924,2.40199995,279.748291,1,1
2,Tymen,X8,2922.6,77.04840088,9.890599251,2.604400158,2.412999868,279.4729919,1,1
2,Tymen,X8,2922.7,76.63039398,8.585499763,2.620000124,2.406500101,278.724884,1,1
2,Tymen,X8,2922.8,76.21239471,7.971199989,2.630000114,2.40199995,277.3948975,1,1
2,Tymen,X8,2922.9,75.79440308,7.910900116,2.640000105,2.407999992,275.6116943,1,1
2,Tymen,X8,2923,74.96720123,7.1729002,2.650000095,2.428499937,273.611908,1,1
2,Tymen,X8,2923.1,72.50319672,7.061300278,2.66260004,2.439999819,271.618103,1,1
2,Tymen,X8,2923.2,70.03919983,7.541300297,2.686200142,2.437000036,269.7900085,1,1
1,Tymen,X8,2923.3,67.57519531,8.495900154,2.712200165,2.430500031,268.2131042,1,1
1,Tymen,X8,2923.4,65.11119843,9.054100037,2.738200188,2.424999952,266.889801,1,1
1,Tymen,X8,2923.5,62.96839523,9.146400452,2.764200211,2.421499968,265.7394104,1,1
1,Tymen,X8,2923.6,62.11040115,9.126700401,2.788800001,2.414000034,264.6422729,1,1
1,Tymen,X8,2923.7,61.25239944,8.815299988,2.807600021,2.415500164,263.5105896,1,1
1,Tymen,X8,2923.8,60.39439774,8.64869976,2.825600147,2.417500019,262.3143005,1,1
1,Tymen,X8,2923.9,59.53639603,8.823900223,2.843600035,2.423000097,261.0518799,1,1
1,Tymen,X8,2924,58.89839554,8.792800903,2.861599922,2.430999994,259.7478027,1,1
1,Tymen,X8,2924.1,59.14040375,8.710499763,2.879000187,2.427000046,258.4920044,1,1
1,Tymen,X8,2924.2,59.38240433,8.995400429,2.89380002,2.424000025,257.4813843,1,1
1,Tymen,X8,2924.3,59.62440109,9.392499924,2.907799959,2.421499968,256.9644775,1,1
1,Tymen,X8,2924.4,59.86640549,10.02520084,2.921799898,2.419500113,257.1430054,1,1
1,Tymen,X8,2924.5,60.1216011,10.67510033,2.935800076,2.424000025,258.1012878,1,1
1,Tymen,X8,2924.6,60.42959976,9.216300011,2.949800014,2.426499844,259.8114929,1,1
1,Tymen,X8,2924.7,60.73759842,7.70059967,2.963799953,2.434999943,262.2094116,1,1
1,Tymen,X8,2924.8,61.04560089,7.330500126,2.977799892,2.455500126,265.2486877,1,1
1,Tymen,X8,2924.9,61.35359955,7.478800297,2.99180007,2.462500095,268.887207,1,1
1,Tymen,X8,2925,61.08959961,8.118999481,3.005800009,2.453999996,272.9920044,1,1
1,Tymen,X8,2925.1,58.53759766,10.47939968,3.01880002,2.4375,277.2311096,1,1
1,Tymen,X8,2925.2,55.98559952,12.57540035,3.02760005,2.417999983,281.0463257,1,1
1,Tymen,X8,2925.3,53.43359756,13.01669979,3.035599947,2.40199995,283.7495117,1,1
1,Tymen,X8,2925.4,50.88159943,12.80000019,3.043600082,2.388999939,284.6776123,1,1
1,Tymen,X8,2925.5,48.87960052,10.96489906,3.051599979,2.375,283.3255005,1,1
1,Tymen,X8,2925.6,49.07760239,9.535499573,3.051000118,2.365499973,279.4229736,1,1
1,Tymen,X8,2925.7,49.27560043,9.029100418,3.013799906,2.364500046,273.0085144,1,1
1,Tymen,X8,2925.8,49.47360229,9.456000328,2.967799902,2.359999895,264.5767822,1,1
1,Tymen,X8,2925.9,49.67160034,10.22169971,2.921799898,2.351499796,255.2575989,1,1
1,Tymen,X8,2926,50.37999725,10.26230049,2.875800133,2.351999998,246.8713989,1,1
1,Tymen,X8,2926.1,53.13000488,9.797200203,2.832999945,2.354500055,241.5557098,1,1
1,Tymen,X8,2926.2,55.88000488,9.371600151,2.803799868,2.352499962,240.9309998,1,1
1,Tymen,X8,2926.3,58.63000488,9.126600266,2.777799845,2.355999947,245.2019043,1,1
1,Tymen,X8,2926.4,61.38000488,8.708899498,2.751799822,2.360000134,252.9364929,1,1
4,Tymen,X8,2926.5,63.98480225,8.420200348,2.725800037,2.355000019,261.8421021,1,1
4,Tymen,X8,2926.6,66.00880432,7.925899982,2.694999695,2.355999947,269.9833984,1,1
4,Tymen,X8,2926.7,68.03279877,7.099099636,2.64380002,2.36500001,276.4750977,1,1
4,Tymen,X8,2926.8,70.05680084,7.057100296,2.587800026,2.374500036,281.2407227,1,1
4,Tymen,X8,2926.9,72.08080292,7.270800114,2.531800032,2.389500141,284.3649292,1,1
4,Tymen,X8,2927,74.39519501,7.606299877,2.475800037,2.398000002,285.8345947,1,1
4,Tymen,X8,2927.1,77.87120056,7.98029995,2.436400175,2.401499987,285.7607117,1,1
4,Tymen,X8,2927.2,81.34719849,8.099900246,2.467600107,2.404500008,284.5859985,1,1
4,Tymen,X8,2927.3,84.82319641,8.292599678,2.515600204,2.41050005,282.9414978,1,1
4,Tymen,X8,2927.4,88.29919434,8.577599525,2.563600063,2.419500113,281.3536987,1,1
4,Tymen,X8,2927.5,91.42759705,8.564700127,2.611599922,2.42750001,280.0755005,1,1
4,Tymen,X8,2927.6,93.16560364,8.381799698,2.647599936,2.434499979,279.1175842,1,1
4,Tymen,X8,2927.7,94.90361023,8.221600533,2.632400036,2.443500042,278.3625793,1,1
4,Tymen,X8,2927.8,96.64159393,8.241099358,2.60439992,2.464500189,277.6607971,1,1
4,Tymen,X8,2927.9,98.3795929,8.091099739,2.576400042,2.488000154,276.8970947,1,1
4,Tymen,X8,2928,99.28598785,7.77159977,2.548399925,2.500999928,276.0108948,1,1
4,Tymen,X8,2928.1,96.86599731,7.623700142,2.530600071,2.506500006,275.0020752,1,1
4,Tymen,X8,2928.2,94.44599152,7.430099964,2.556200266,2.506500006,273.9333801,1,1
4,Tymen,X8,2928.3,92.02599335,7.141799927,2.592200041,2.501499891,272.9187927,1,1
3,Tymen,X8,2928.4,89.60598755,6.886099815,2.628200054,2.493499994,272.0863037,1,1
3,Tymen,X8,2928.5,87.4280014,6.951000214,2.664200068,2.480499983,271.5198975,1,1
3,Tymen,X8,2928.6,86.21799469,7.722400188,2.699800253,2.468999863,271.2229919,1,1
3,Tymen,X8,2928.7,85.00799561,7.956399441,2.733800173,2.463500023,271.1546021,1,1
3,Tymen,X8,2928.8,83.79799652,7.334899902,2.767800093,2.456499815,271.276001,1,1
3,Tymen,X8,2928.9,82.58799744,7.176700115,2.801800251,2.449999809,271.5771179,1,1
3,Tymen,X8,2929,81.53639984,7.599900246,2.835800171,2.448499918,272.0635071,1,1
3,Tymen,X8,2929.1,81.11839294,8.152900696,2.860799789,2.458499908,272.7449036,1,1
3,Tymen,X8,2929.2,80.70040131,8.524900436,2.847599745,2.463500023,273.6187134,1,1
3,Tymen,X8,2929.3,80.28240204,8.559100151,2.825599909,2.459000111,274.6233215,1,1
3,Tymen,X8,2929.4,79.86439514,8.538299561,2.803600073,2.453999996,275.5791321,1,1
3,Tymen,X8,2929.5,79.72360229,8.476599693,2.781599998,2.438499928,276.2167053,1,1
3,Tymen,X8,2929.6,80.69159698,9.08920002,2.761600018,2.4375,276.3157043,1,1
3,Tymen,X8,2929.7,81.6595993,10.36940002,2.75,2.447999954,275.8429871,1,1
3,Tymen,X8,2929.8,82.62760162,10.49499989,2.74000001,2.458499908,274.9908142,1,1
3,Tymen,X8,2929.9,83.59559631,9.364500046,2.730000019,2.461999893,274.0964966,1,1
3,Tymen,X8,2930,84.06200409,9.000499725,2.71999979,2.452000141,273.51651,1,1
3,Tymen,X8,2930.1,82.52199554,9.099101067,2.708999872,2.447000027,273.5169067,1,1
3,Tymen,X8,2930.2,80.98200226,9.2020998,2.693799973,2.45600009,274.1953125,1,1
3,Tymen,X8,2930.3,79.44200134,9.04640007,2.67779994,2.468500137,275.4328308,1,1
3,Tymen,X8,2930.4,77.90200043,8.854300499,2.661799908,2.470499992,276.9237061,1,1
3,Tymen,X8,2930.5,76.57759857,8.852100372,2.645799875,2.460000038,278.2818909,1,1
2,Tymen,X8,2930.6,76.11560059,8.663200378,2.629199982,2.446500063,279.2044067,1,1
2,Tymen,X8,2930.7,75.6536026,8.947999954,2.609999895,2.438999891,279.5818176,1,1
2,Tymen,X8,2930.8,75.19159698,10.0710001,2.589999914,2.434000015,279.5168152,1,1
2,Tymen,X8,2930.9,74.729599,9.51609993,2.569999695,2.438000202,279.262085,1,1
2,Tymen,X8,2931,74.17079926,8.285400391,2.549999714,2.4375,279.1422729,1,1
2,Tymen,X8,2931.1,73.22479248,7.926600456,2.538599968,2.425499916,279.4884338,1,1
2,Tymen,X8,2931.2,72.27879333,8.309599876,2.563800097,2.415499926,280.5647888,1,1
2,Tymen,X8,2931.3,71.33280182,9.079500198,2.597800255,2.419000149,282.4989014,1,1
2,Tymen,X8,2931.4,70.38679504,9.437199593,2.631800175,2.430000067,285.2516174,1,1
2,Tymen,X8,2931.5,70.33839417,8.964900017,2.665800095,2.434000015,288.6607056,1,1
2,Tymen,X8,2931.6,73.88040161,8.128699303,2.690799952,2.4375,292.5296936,1,1
2,Tymen,X8,2931.7,77.42240143,7.672100067,2.677599907,2.443500042,296.7289124,1,1
3,Tymen,X8,2931.8,80.96440125,7.822700024,2.655600071,2.453000069,301.2290039,1,1
3,Tymen,X8,2931.9,84.50640106,8.039300919,2.633599997,2.471500158,306.0884094,1,1
3,Tymen,X8,2932,87.33119965,8.092500687,2.611599922,2.488999844,311.3777161,1,1
3,Tymen,X8,2932.1,87.28720093,8.318300247,2.596800089,2.491999865,317.0769958,1,1
3,Tymen,X8,2932.2,87.24320221,8.447400093,2.612400293,2.494000196,322.9682007,1,1
3,Tymen,X8,2932.3,87.19919586,8.459900856,2.634400129,2.493000031,328.5837097,1,1
3,Tymen,X8,2932.4,87.15519714,8.531099319,2.656399965,2.480499983,333.2748108,1,1
3,Tymen,X8,2932.5,86.68000031,8.44810009,2.67840004,2.468999863,336.4231873,1,1
3,Tymen,X8,2932.6,84.47999573,8.390299797,2.698800087,2.470999956,337.6381836,1,1
3,Tymen,X8,2932.7,82.27999878,8.043899536,2.71239996,2.475499868,336.7652893,1,1
2,Tymen,X8,2932.8,80.08000183,7.484899998,2.724400043,2.470000029,333.7958984,1,1
2,Tymen,X8,2932.9,77.87999725,7.425199986,2.736400127,2.463000059,328.9572754,1,1
2,Tymen,X8,2933,76.82839966,7.600500107,2.748399973,2.459000111,322.9433899,1,1
2,Tymen,X8,2933.1,80.3704071,7.343699932,2.744599819,2.458499908,316.8508911,1,1
2,Tymen,X8,2933.2,83.91240692,7.024100304,2.673799992,2.46449995,311.6564941,1,1
2,Tymen,X8,2933.3,87.45440674,7.148600101,2.587800026,2.476999998,307.6864929,1,1
2,Tymen,X8,2933.4,90.99639893,7.654699802,2.50180006,2.502500057,304.6137085,1,1
2,Tymen,X8,2933.5,93.79039764,7.321100235,2.415800095,2.527999878,301.8787231,1,1
2,Tymen,X8,2933.6,93.5923996,7.505700111,2.342599869,2.547500134,299.0880127,1,1
2,Tymen,X8,2933.7,93.39439392,7.53730011,2.323799849,2.554500103,296.1116028,1,1
3,Tymen,X8,2933.8,93.19639587,7.521799564,2.317799807,2.543499947,292.9949951,1,1
3,Tymen,X8,2933.9,92.99839783,7.523600101,2.311799765,2.531499863,289.8406982,1,1
3,Tymen,X8,2934,92.44839478,7.556400299,2.305799961,2.525499821,286.7440186,1,1
3,Tymen,X8,2934.1,90.49039459,7.559999943,2.299600124,2.52699995,283.7898865,1,1
3,Tymen,X8,2934.2,88.53238678,7.559999943,2.292399883,2.518499851,281.0974731,1,1
3,Tymen,X8,2934.3,86.57440186,7.559999943,2.284399986,2.503999949,278.8365784,1,1
3,Tymen,X8,2934.4,84.61640167,7.552799702,2.276400089,2.493499994,277.1875916,1,1
3,Tymen,X8,2934.5,82.27559662,7.464699745,2.268400192,2.482500076,276.2576904,1,1
7,Tymen,X8,2934.6,78.40359497,7.266900063,2.279600143,2.47149992,276.0315857,1,1
7,Tymen,X8,2934.7,74.53160095,7.458400249,2.372400045,2.469000101,276.3886108,1,1
7,Tymen,X8,2934.8,70.6595993,8.472001076,2.484400034,2.468999863,277.1671143,1,1
7,Tymen,X8,2934.9,66.78759766,11.08490086,2.596400023,2.463000059,278.2048035,1,1
7,Tymen,X8,2935,64.53039551,14.09539986,2.708400249,2.459500074,279.3450928,1,1
7,Tymen,X8,2935.1,68.73239899,14.66450024,2.79399991,2.443500042,280.4302063,1,1
7,Tymen,X8,2935.2,72.93440247,14.03069973,2.76760006,2.424000025,281.3020935,1,1
7,Tymen,X8,2935.3,77.13639832,11.7826004,2.715600014,2.433000088,281.8153992,1,1
7,Tymen,X8,2935.4,81.33840179,8.86439991,2.663599968,2.448499918,281.8710938,1,1
3,Tymen,X8,2935.5,85.14879608,7.738100052,2.611599922,2.460999966,281.4544067,1,1
3,Tymen,X8,2935.6,87.39279938,7.672999859,2.571799994,2.483500004,280.6600952,1,1
3,Tymen,X8,2935.7,89.63679504,7.463600159,2.583800077,2.515000105,279.6796875,1,1
3,Tymen,X8,2935.8,91.88080597,7.20870018,2.607800007,2.536000013,278.742981,1,1
3,Tymen,X8,2935.9,94.12480164,6.527799606,2.631800175,2.540500164,278.0496826,1,1
3,Tymen,X8,2936,95.75279236,6.177800179,2.655799866,2.543499947,277.7265015,1,1
3,Tymen,X8,2936.1,94.91679382,6.210900307,2.6796,2.550500154,277.8105164,1,1
3,Tymen,X8,2936.2,94.08079529,6.303500175,2.702400208,2.562999964,278.2558899,1,1
3,Tymen,X8,2936.3,93.24479675,6.538000107,2.724400043,2.569999933,278.9709167,1,1
3,Tymen,X8,2936.4,92.40879822,6.963500023,2.746400118,2.559999943,279.8469238,1,1
3,Tymen,X8,2936.5,91.59919739,7.515600204,2.768399954,2.549000025,280.7891846,1,1
3,Tymen,X8,2936.6,90.89519501,7.939199924,2.782399893,2.541500092,281.7236938,1,1
3,Tymen,X8,2936.7,90.19119263,8.223900795,2.762399912,2.533499956,282.5900879,1,1
3,Tymen,X8,2936.8,89.48719788,8.258199692,2.734400034,2.540500164,283.3428955,1,1
3,Tymen,X8,2936.9,88.7831955,8.250900269,2.706399918,2.552000046,283.947998,1,1
3,Tymen,X8,2937,88.24200439,8.256299973,2.67840004,2.548500061,284.3778076,1,1
3,Tymen,X8,2937.1,88.352005,8.31099987,2.659600019,2.543500185,284.6017151,1,1
3,Tymen,X8,2937.2,88.46200562,8.281900406,2.680000067,2.549499989,284.5724792,1,1
3,Tymen,X8,2937.3,88.57201385,8.174499512,2.710000038,2.556999922,284.2411804,1,1
3,Tymen,X8,2937.4,88.68200684,8.118900299,2.74000001,2.552999973,283.5803833,1,1
3,Tymen,X8,2937.5,88.56759644,8.245399475,2.769999981,2.537000179,282.6118774,1,1
3,Tymen,X8,2937.6,87.55560303,8.428299904,2.790799856,2.52850008,281.4238892,1,1
3,Tymen,X8,2937.7,86.54360199,8.515400887,2.772400141,2.526499987,280.151001,1,1
3,Tymen,X8,2937.8,85.53160095,8.625599861,2.744400024,2.528000116,278.9331055,1,1
3,Tymen,X8,2937.9,84.51959991,8.599199295,2.716399908,2.526000023,277.8624878,1,1
3,Tymen,X8,2938,83.38880157,8.472600937,2.68840003,2.516000032,276.9622803,1,1
3,Tymen,X8,2938.1,81.78279877,8.451800346,2.663799763,2.503000021,276.2044067,1,1
3,Tymen,X8,2938.2,80.17679596,8.457299232,2.653799772,2.497499943,275.5603027,1,1
3,Tymen,X8,2938.3,78.57080078,8.427399635,2.64779973,2.496500015,275.0334778,1,1
3,Tymen,X8,2938.4,76.96479797,8.288999557,2.641799927,2.486999989,274.6687927,1,1
3,Tymen,X8,2938.5,75.30599976,8.228099823,2.635799885,2.479000092,274.5250854,1,1
3,Tymen,X8,2938.6,73.43599701,8.21309948,2.629799843,2.476500034,274.6560974,1,1
3,Tymen,X8,2938.7,71.56599426,7.91410017,2.623799801,2.479500055,275.0932312,1,1
3,Tymen,X8,2938.8,69.69599152,7.979099751,2.617799759,2.48450017,275.8320923,1,1
3,Tymen,X8,2938.9,67.8259964,8.0583992,2.611799955,2.478999853,276.8180237,1,1
3,Tymen,X8,2939,66.77880096,7.959799767,2.605800152,2.465499878,277.9332886,1,1
3,Tymen,X8,2939.1,69.02280426,8.000200272,2.608200312,2.467499971,279.0090027,1,1
3,Tymen,X8,2939.2,71.26679993,7.866499901,2.64620018,2.480499983,279.884613,1,1
3,Tymen,X8,2939.3,73.51080322,7.622400284,2.692200184,2.482500076,280.4713135,1,1
3,Tymen,X8,2939.4,75.75480652,7.667200089,2.738200188,2.477499962,280.7700195,1,1
3,Tymen,X8,2939.5,77.73480225,7.798299789,2.784200191,2.473999977,280.8150024,1,1
3,Tymen,X8,2939.6,78.65879822,7.829100132,2.823200226,2.466499805,280.5992126,1,1
3,Tymen,X8,2939.7,79.58280182,7.840000153,2.832400084,2.46449995,280.0476074,1,1
3,Tymen,X8,2939.8,80.50679779,7.859000206,2.834400177,2.480999947,279.053894,1,1
3,Tymen,X8,2939.9,81.43080139,7.950099945,2.836400032,2.498500109,277.5513916,1,1
3,Tymen,X8,2940,82.17440033,7.95909977,2.838399887,2.513000011,275.5555115,1,1
3,Tymen,X8,2940.1,82.1964035,7.95720005,2.839399815,2.526000023,273.1694031,1,1
3,Tymen,X8,2940.2,82.21839905,8.008298874,2.83619976,2.520999908,270.5798035,1,1
3,Tymen,X8,2940.3,82.24040222,7.96269989,2.832199812,2.503000021,268.0365906,1,1
3,Tymen,X8,2940.4,82.2624054,7.927299976,2.828199863,2.496500015,265.8228149,1,1
3,Tymen,X8,2940.5,82.22719574,7.879899979,2.824200153,2.511000156,264.1812134,1,1
3,Tymen,X8,2940.6,81.96320343,7.922699928,2.818799973,2.524000168,263.2319031,1,1
3,Tymen,X8,2940.7,81.69919586,7.989200115,2.807600021,2.524999857,262.9315796,1,1
3,Tymen,X8,2940.8,81.43519592,7.975300312,2.795599937,2.51549983,263.1087036,1,1
3,Tymen,X8,2940.9,81.17120361,8.077400208,2.783599854,2.516499996,263.5522156,1,1
3,Tymen,X8,2941,81.01719666,8.069200516,2.771600008,2.527999878,264.1003113,1,1
3,Tymen,X8,2941.1,81.3032074,7.958099842,2.762200117,2.518999815,264.678009,1,1
3,Tymen,X8,2941.2,81.58920288,7.915400028,2.763800144,2.505999804,265.2705994,1,1
3,Tymen,X8,2941.3,81.87520599,7.930000305,2.767800093,2.504500151,265.8781128,1,1
3,Tymen,X8,2941.4,82.16120148,7.95539999,2.771800041,2.506500006,266.4844055,1,1
3,Tymen,X8,2941.5,82.34159851,8.020999908,2.775800228,2.518000126,267.0651855,1,1
3,Tymen,X8,2941.6,82.09959412,8.014500618,2.778599977,2.522000074,267.59729,1,1
3,Tymen,X8,2941.7,81.85759735,8.036399841,2.776199818,2.511999846,268.0595093,1,1
3,Tymen,X8,2941.8,81.61559296,8.033600807,2.772199869,2.51150012,268.4164124,1,1
3,Tymen,X8,2941.9,81.37359619,8.062700272,2.768199921,2.517000198,268.6148071,1,1
3,Tymen,X8,2942,81.29000092,8.099300385,2.764200211,2.529000044,268.5925293,1,1
3,Tymen,X8,2942.1,81.84000397,7.959000111,2.759599924,2.536999941,268.3017883,1,1
3,Tymen,X8,2942.2,82.38999939,7.89260006,2.752399921,2.523999929,267.7336121,1,1
3,Tymen,X8,2942.3,82.94000244,7.945499897,2.744400024,2.515000105,266.9333191,1,1
3,Tymen,X8,2942.4,83.49000549,7.979000092,2.736399889,2.504999876,266.0032043,1,1
3,Tymen,X8,2942.5,83.89920044,8.073800087,2.728399992,2.491000175,265.0827942,1,1
3,Tymen,X8,2942.6,83.74520111,8.025500298,2.725399971,2.489500046,264.3006897,1,1
3,Tymen,X8,2942.7,83.59120178,7.922699928,2.743800163,2.496999979,263.7631836,1,1
3,Tymen,X8,2942.8,83.43719482,7.846300125,2.767800093,2.50999999,263.5625916,1,1
3,Tymen,X8,2942.9,83.2831955,7.828199863,2.791800022,2.509000063,263.8205261,1,1
3,Tymen,X8,2943,83.0059967,7.809000015,2.81580019,2.50150013,264.6843872,1,1
3,Tymen,X8,2943.1,82.23600006,7.877200127,2.835999966,2.497499943,266.2611084,1,1
3,Tymen,X8,2943.2,81.46600342,8.014600754,2.839999914,2.48849988,268.5221252,1,1
3,Tymen,X8,2943.3,80.69599915,8.089299202,2.839999914,2.473999977,271.2543335,1,1
3,Tymen,X8,2943.4,79.9260025,7.981699944,2.839999914,2.477499962,274.0988159,1,1
2,Tymen,X8,2943.5,79.0592041,7.95909977,2.839999914,2.506999969,276.6555786,1,1
2,Tymen,X8,2943.6,77.80519867,7.950799942,2.841200113,2.521499872,278.6135254,1,1
2,Tymen,X8,2943.7,76.55119324,8.017499924,2.847600222,2.513499975,279.8587341,1,1
2,Tymen,X8,2943.8,75.29720306,7.917900562,2.855600119,2.510499954,280.4854126,1,1
2,Tymen,X8,2943.9,74.04319763,8.006800652,2.863600016,2.509500027,280.7292175,1,1
2,Tymen,X8,2944,73.39640045,7.795700073,2.871599913,2.506000042,280.8364258,1,1
2,Tymen,X8,2944.1,75.17840576,8.025699615,2.878800154,2.499500036,280.9602966,1,1
2,Tymen,X8,2944.2,76.96040344,7.297999859,2.882400036,2.489500046,281.1007996,1,1
2,Tymen,X8,2944.3,78.74240112,6.683899879,2.884400129,2.488000154,281.1383972,1,1
2,Tymen,X8,2944.4,80.5243988,6.679900169,2.886399984,2.480000019,280.9231873,1,1
2,Tymen,X8,2944.5,82.15239716,6.830900192,2.888400078,2.47300005,280.4021912,1,1
